,Company Name,Datum,Status Rocket,Costs (Mio. USD),Status Mission,Site,Country,Rocket,Satellite
2025,RVSN USSR,"Thu Dec 18, 1986",StatusRetired,,Success,"['Site 32/2, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1809']
2026,RVSN USSR,"Wed Dec 17, 1986 17:02 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1808']
2027,RVSN USSR,"Fri Dec 12, 1986 18:35 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1806']
2028,RVSN USSR,"Wed Dec 10, 1986 07:30 UTC",StatusRetired,,Success,"['Site 32/2, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1805']
2029,General Dynamics,"Fri Dec 05, 1986 02:30 UTC",StatusRetired,,Success,"['SLC-36B, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-G Centaur-D1AR'],['FLTSATCOM-7']
2030,RVSN USSR,"Tue Dec 02, 1986 07:00 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1803']
2031,RVSN USSR,"Mon Nov 24, 1986 21:43 UTC",StatusRetired,,Success,"['Site 132/2, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1802']
2032,RVSN USSR,"Fri Nov 21, 1986 02:00 UTC",StatusRetired,,Success,"['Site 132/2, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1794 to 1801']
2033,RVSN USSR,"Thu Nov 20, 1986 12:09 UTC",StatusRetired,,Success,"['Site 16/2, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1793']
2034,RVSN USSR,"Sat Nov 15, 1986 21:35 UTC",StatusRetired,,Success,"['Site 41/1, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-1 n†\xad127']
2035,RVSN USSR,"Thu Nov 13, 1986 06:10 UTC",StatusRetired,,Success,"['Site 132/2, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1791']
2036,RVSN USSR,"Mon Oct 27, 1986 12:40 UTC",StatusRetired,,Success,"['Site 133/3, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1788']
2037,RVSN USSR,"Wed Oct 22, 1986 08:00 UTC",StatusRetired,,Success,"['Site 45/1, Baikonur Cosmodrome']",[' Kazakhstan'],['Zenit-2'],['Cosmos 1786 & EPN n†\xad3']
2038,RVSN USSR,"Mon Oct 20, 1986 08:49 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-3 n†\xad126']
2039,RVSN USSR,"Wed Oct 15, 1986 09:29 UTC",StatusRetired,,Success,"['Site 41/1, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1785']
2040,RVSN USSR,"Wed Oct 15, 1986 05:24 UTC",StatusRetired,,Failure,"['Site 32/2, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1786 to 1791']
2041,CASC,"Mon Oct 06, 1986 05:40 UTC",StatusActive,30.8 ,Success,"['Site 138 (LA-2B), Jiuquan Satellite Launch Center']",[' China'],['Long March 2C'],['FSW-0 No.8']
2042,RVSN USSR,"Fri Oct 03, 1986 13:05 UTC",StatusRetired,,Partial Failure,"['Site 41/1, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1783']
2043,RVSN USSR,"Tue Sep 30, 1986 18:33 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1782']
2044,General Dynamics,"Wed Sep 17, 1986 15:52 UTC",StatusRetired,,Success,"['SLC-3W, Vandenberg AFB, California']",[' USA'],['Atlas-E/F Star-37S-ISS'],['NOAA-G']
2045,RVSN USSR,"Wed Sep 10, 1986 01:45 UTC",StatusRetired,,Success,"['Site 133/3, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1777']
2046,RVSN USSR,"Fri Sep 05, 1986 09:12 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-1 n†\xad125']
2047,RVSN USSR,"Wed Sep 03, 1986 09:00 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1776']
2048,RVSN USSR,"Thu Aug 28, 1986 08:02 UTC",StatusRetired,,Success,"['Site 16/2, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1774']
2049,RVSN USSR,"Wed Aug 20, 1986 12:58 UTC",StatusRetired,,Success,"['Site 90/20, Baikonur Cosmodrome']",[' Kazakhstan'],['Tsyklon-2'],['Cosmos 1771']
2050,MHI,"Tue Aug 12, 1986 20:45 UTC",StatusRetired,,Success,"['LA-Y1, Tanegashima Space Center']",[' Japan'],['H-I (9 SO)'],"['Fuji 1a, Jindai & Ajisai']"
2051,RVSN USSR,"Mon Aug 04, 1986 05:08 UTC",StatusRetired,,Success,"['Site 90/20, Baikonur Cosmodrome']",[' Kazakhstan'],['Tsyklon-2'],['Cosmos 1769']
2052,RVSN USSR,"Wed Jul 30, 1986 15:05 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-1 n†\xad124']
2053,RVSN USSR,"Wed Jul 30, 1986 08:30 UTC",StatusRetired,,Success,"['Site 45/1, Baikonur Cosmodrome']",[' Kazakhstan'],['Zenit-2'],['Cosmos 1767']
2054,RVSN USSR,"Mon Jul 28, 1986 21:08 UTC",StatusRetired,,Success,"['Site 32/2, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1766']
2055,RVSN USSR,"Wed Jul 16, 1986 04:21 UTC",StatusRetired,,Partial Failure,"['Site 133/3, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1763']
2056,RVSN USSR,"Sat Jul 05, 1986 01:16 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1761']
2057,RVSN USSR,"Thu Jun 19, 1986 21:09 UTC",StatusRetired,,Success,"['Site 41/1, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-3 n†\xad123']
2058,RVSN USSR,"Wed Jun 18, 1986 20:03 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1759']
2059,RVSN USSR,"Thu Jun 12, 1986 04:42 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1758']
2060,RVSN USSR,"Fri Jun 06, 1986 03:57 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1748 to 1755']
2061,Arianespace,"Sat May 31, 1986 00:53 UTC",StatusRetired,,Failure,"['ELA-1, Guiana Space Centre, French Guiana']",[' France'],['Ariane 2'],['Intelsat-5A 14']
2062,RVSN USSR,"Tue May 27, 1986 09:29 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Meteor-2 n†\xad14']
2063,RVSN USSR,"Fri May 23, 1986 12:54 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1745']
2064,RVSN USSR,"Thu May 15, 1986 04:26 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1743']
2065,RVSN USSR,"Fri Apr 18, 1986 19:50 UTC",StatusRetired,,Success,"['Site 41/1, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-3 n†\xad122']
2066,Martin Marietta,"Fri Apr 18, 1986 18:45 UTC",StatusRetired,,Failure,"['SLC-4E, Vandenberg AFB, California']",[' USA'],['Titan 34D'],['KH-9']
2067,RVSN USSR,"Thu Apr 17, 1986 21:02 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1741']
2068,Arianespace,"Fri Mar 28, 1986 23:30 UTC",StatusRetired,,Success,"['ELA-2, Guiana Space Centre, French Guiana']",[' France'],['Ariane 3'],"['GStar-2, Brasilsat-A2']"
2069,RVSN USSR,"Tue Mar 25, 1986 19:26 UTC",StatusRetired,,Success,"['Site 90/19, Baikonur Cosmodrome']",[' Kazakhstan'],['Tsyklon-2'],['Cosmos 1737']
2070,RVSN USSR,"Fri Mar 21, 1986 10:05 UTC",StatusRetired,,Success,"['Site 90/20, Baikonur Cosmodrome']",[' Kazakhstan'],['Tsyklon-2'],['Cosmos 1736']
2071,RVSN USSR,"Thu Feb 27, 1986 01:44 UTC",StatusRetired,,Success,"['Site 90/19, Baikonur Cosmodrome']",[' Kazakhstan'],['Tsyklon-2'],['Cosmos 1735']
2072,Arianespace,"Sat Feb 22, 1986 01:44 UTC",StatusRetired,,Success,"['ELV-1 (SLV), Guiana Space Centre, French Guiana']",[' France'],['Ariane 1'],['SPOT-1 & Viking']
2073,RVSN USSR,"Wed Feb 19, 1986 23:04 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1733']
2074,MHI,"Wed Feb 12, 1986 07:55 UTC",StatusRetired,,Success,"['LA-Y1, Tanegashima Space Center']",[' Japan'],['N-II Star-37E'],['Yuri 2b']
2075,RVSN USSR,"Tue Feb 11, 1986 06:56 UTC",StatusRetired,,Success,"['Site 32/2, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1732']
2076,General Dynamics,"Sun Feb 09, 1986 10:06 UTC",StatusRetired,,Success,"['SLC-3E, Vandenberg AFB, California']",[' USA'],['Atlas-H MSD'],['NOSS-8']
2077,RVSN USSR,"Sat Feb 01, 1986 18:11 UTC",StatusRetired,,Success,"['Site 16/2, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1729']
2078,CASC,"Sat Feb 01, 1986 12:27 UTC",StatusRetired,,Success,"['LC-3, Xichang Satellite Launch Center']",[' China'],['Long March 3'],['DFH-2A-T1']
2079,NASA,"Tue Jan 28, 1986 16:38 UTC",StatusRetired,450.0 ,Failure,"['LC-39A, Kennedy Space Center, Florida']",[' USA'],['Space Shuttle Challenger'],['STS-51-L']
2080,RVSN USSR,"Thu Jan 23, 1986 18:52 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1727']
2081,RVSN USSR,"Fri Jan 17, 1986 07:21 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1726']
2082,RVSN USSR,"Thu Jan 16, 1986 11:38 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1725']
2083,NASA,"Sun Jan 12, 1986 11:55 UTC",StatusRetired,450.0 ,Success,"['LC-39A, Kennedy Space Center, Florida']",[' USA'],['Space Shuttle Columbia'],['STS-61-C']
2084,RVSN USSR,"Thu Jan 09, 1986 02:48 UTC",StatusRetired,,Success,"['Site 132/2, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1716 to 1723']
2085,RVSN USSR,"Sat Dec 28, 1985 09:16 UTC",StatusRetired,,Partial Failure,"['Site 45/1, Baikonur Cosmodrome']",[' Kazakhstan'],['Zenit-2'],['Cosmos 1714']
2086,RVSN USSR,"Thu Dec 26, 1985 01:50 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Meteor-2 n†\xad13']
2087,RVSN USSR,"Tue Dec 24, 1985 18:56 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-3 n†\xad121']
2088,RVSN USSR,"Thu Dec 19, 1985 08:46 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1709']
2089,RVSN USSR,"Thu Dec 12, 1985 15:51 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1707']
2090,RVSN USSR,"Thu Nov 28, 1985 13:12 UTC",StatusRetired,,Success,"['Site 133/3, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1704']
2091,NASA,"Wed Nov 27, 1985 00:29 UTC",StatusRetired,450.0 ,Success,"['LC-39A, Kennedy Space Center, Florida']",[' USA'],['Space Shuttle Atlantis'],['STS-61-B']
2092,RVSN USSR,"Fri Nov 22, 1985 22:20 UTC",StatusRetired,,Success,"['Site 32/2, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1703']
2093,RVSN USSR,"Sat Nov 09, 1985 08:25 UTC",StatusRetired,,Success,"['Site 41/1, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1701']
2094,NASA,"Wed Nov 06, 1985 17:00 UTC",StatusRetired,450.0 ,Success,"['LC-39A, Kennedy Space Center, Florida']",[' USA'],['Space Shuttle Challenger'],['STS-61-A']
2095,RVSN USSR,"Mon Oct 28, 1985 17:24 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-1 n†\xad120']
2096,RVSN USSR,"Thu Oct 24, 1985 02:30 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Meteor-3 n†\xad1']
2097,RVSN USSR,"Wed Oct 23, 1985 17:24 UTC",StatusRetired,,Failure,"['Site 133/3, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Parouss n†\xad50']
2098,RVSN USSR,"Wed Oct 23, 1985 00:42 UTC",StatusRetired,,Success,"['Site 1/5, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya-M /Block ML'],['Molniya-1 n†\xad119']
2099,RVSN USSR,"Tue Oct 22, 1985 20:24 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1698']
2100,RVSN USSR,"Tue Oct 22, 1985 07:00 UTC",StatusRetired,,Success,"['Site 45/1, Baikonur Cosmodrome']",[' Kazakhstan'],['Zenit-2'],['Cosmos 1697']
2101,CASC,"Mon Oct 21, 1985 05:04 UTC",StatusActive,30.8 ,Success,"['Site 138 (LA-2B), Jiuquan Satellite Launch Center']",[' China'],['Long March 2C'],['FSW-0 No.7']
2102,RVSN USSR,"Wed Oct 09, 1985 21:35 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1690 to 1695']
2103,General Dynamics,"Wed Oct 09, 1985 02:53 UTC",StatusRetired,,Success,"['SLC-3W, Vandenberg AFB, California']",[' USA'],['Atlas-E/F SGS-2'],['GPS-11']
2104,NASA,"Thu Oct 03, 1985 15:15 UTC",StatusRetired,450.0 ,Success,"['LC-39A, Kennedy Space Center, Florida']",[' USA'],['Space Shuttle Atlantis'],['STS-51-J']
2105,RVSN USSR,"Thu Oct 03, 1985 07:33 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-3 n†\xad118']
2106,RVSN USSR,"Thu Oct 03, 1985 05:48 UTC",StatusRetired,,Success,"['Site 31/6, Baikonur Cosmodrome']",[' Kazakhstan'],['Vostok-2M'],['Cosmos 1689']
2107,RVSN USSR,"Wed Oct 02, 1985 09:00 UTC",StatusRetired,,Success,"['Site 107/1, Kapustin Yar']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1688']
2108,RVSN USSR,"Mon Sep 30, 1985 19:23 UTC",StatusRetired,,Success,"['Site 16/2, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1687']
2109,General Dynamics,"Sat Sep 28, 1985 23:17 UTC",StatusRetired,,Success,"['SLC-36B, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-G Centaur-D1AR'],['Intelsat V -512']
2110,RVSN USSR,"Tue Sep 24, 1985 01:18 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1684']
2111,RVSN USSR,"Thu Sep 19, 1985 01:32 UTC",StatusRetired,,Success,"['Site 90/20, Baikonur Cosmodrome']",[' Kazakhstan'],['Tsyklon-2'],['Cosmos 1682']
2112,Arianespace,"Thu Sep 12, 1985 23:26 UTC",StatusRetired,,Failure,"['ELA-1, Guiana Space Centre, French Guiana']",[' France'],['Ariane 3'],"['ECS 3, Spacenet 3']"
2113,RVSN USSR,"Wed Sep 04, 1985 17:05 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1680']
2114,Martin Marietta,"Wed Aug 28, 1985 21:20 UTC",StatusRetired,,Failure,"['SLC-4E, Vandenberg AFB, California']",[' USA'],['Titan 34D'],['KH-11']
2115,NASA,"Tue Aug 27, 1985 10:58 UTC",StatusRetired,450.0 ,Success,"['LC-39A, Kennedy Space Center, Florida']",[' USA'],['Space Shuttle Discovery'],['STS-51-I']
2116,RVSN USSR,"Fri Aug 23, 1985 22:33 UTC",StatusRetired,,Success,"['Site 90/19, Baikonur Cosmodrome']",[' Kazakhstan'],['Tsyklon-2'],['Cosmos 1677']
2117,RVSN USSR,"Thu Aug 22, 1985 19:28 UTC",StatusRetired,,Success,"['Site 41/1, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-1 n†\xad117']
2118,ISAS,"Sun Aug 18, 1985 23:33 UTC",StatusRetired,,Success,"['Mu Pad, Uchinoura Space Center']",[' Japan'],['Mu-III S2'],['Suisei']
2119,RVSN USSR,"Thu Aug 08, 1985 11:45 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1674']
2120,RVSN USSR,"Thu Aug 01, 1985 05:36 UTC",StatusRetired,,Success,"['Site 90/19, Baikonur Cosmodrome']",[' Kazakhstan'],['Tsyklon-2'],['Cosmos 1670']
2121,NASA,"Thu Jul 25, 1985 21:00 UTC",StatusRetired,450.0 ,Success,"['LC-39A, Kennedy Space Center, Florida']",[' USA'],['Space Shuttle Challenger'],['STS-51-F']
2122,RVSN USSR,"Wed Jul 17, 1985 01:05 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-3 n†\xad116']
2123,RVSN USSR,"Mon Jul 08, 1985 23:40 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1666']
2124,Arianespace,"Tue Jul 02, 1985 11:23 UTC",StatusRetired,,Success,"['ELV-1 (SLV), Guiana Space Centre, French Guiana']",[' France'],['Ariane 1'],['Giotto']
2125,General Dynamics,"Sun Jun 30, 1985 00:44 UTC",StatusRetired,,Success,"['SLC-36A, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-G Centaur-D1AR'],['Intelsat V -511']
2126,RVSN USSR,"Fri Jun 21, 1985 08:29 UTC",StatusRetired,,Failure,"['Site 45/1, Baikonur Cosmodrome']",[' Kazakhstan'],['Zenit-2'],['EPN 03.0694 n†\xad2']
2127,RVSN USSR,"Wed Jun 19, 1985 11:30 UTC",StatusRetired,,Success,"['Site 132/2, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1662']
2128,RVSN USSR,"Tue Jun 18, 1985 00:40 UTC",StatusRetired,,Success,"['Site 16/2, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1661']
2129,NASA,"Mon Jun 17, 1985 11:33 UTC",StatusRetired,450.0 ,Success,"['LC-39A, Kennedy Space Center, Florida']",[' USA'],['Space Shuttle Discovery'],['STS-51-G']
2130,RVSN USSR,"Fri Jun 14, 1985 10:36 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1660']
2131,RVSN USSR,"Wed Jun 12, 1985 15:09 UTC",StatusRetired,,Success,"['Site 16/2, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1675']
2132,RVSN USSR,"Tue Jun 11, 1985 14:26 UTC",StatusRetired,,Success,"['Site 41/1, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block 2BL'],['Cosmos 1658']
2133,RVSN USSR,"Thu May 30, 1985 01:14 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1655']
2134,RVSN USSR,"Wed May 29, 1985 07:40 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-3 n†\xad115']
2135,Arianespace,"Wed May 08, 1985 01:15 UTC",StatusRetired,,Success,"['ELA-1, Guiana Space Centre, French Guiana']",[' France'],['Ariane 3'],"['GStar-1, Telecom 1B']"
2136,NASA,"Mon May 06, 1985 16:02 UTC",StatusRetired,450.0 ,Success,"['LC-39A, Kennedy Space Center, Florida']",[' USA'],['Space Shuttle Challenger'],['STS-51-B']
2137,RVSN USSR,"Fri Apr 26, 1985",StatusRetired,,Success,"['Site 31/6, Baikonur Cosmodrome']",[' Kazakhstan'],['Molniya-M /Block SO-L'],['Prognoz n†\xad10']
2138,RVSN USSR,"Thu Apr 18, 1985 21:40 UTC",StatusRetired,,Success,"['Site 90/20, Baikonur Cosmodrome']",[' Kazakhstan'],['Tsyklon-2'],['Cosmos 1646']
2139,RVSN USSR,"Wed Apr 17, 1985",StatusRetired,,Success,"['Site 86/1, Kapustin Yar']",[' Russia'],['Cosmos-3MRB (65MRB)'],['BOR-5 Shuttle']
2140,RVSN USSR,"Sat Apr 13, 1985 08:00 UTC",StatusRetired,,Failure,"['Site 45/1, Baikonur Cosmodrome']",[' Kazakhstan'],['Zenit-2'],['EPN 03.0694 n†\xad1']
2141,NASA,"Fri Apr 12, 1985 13:59 UTC",StatusRetired,450.0 ,Success,"['LC-39A, Kennedy Space Center, Florida']",[' USA'],['Space Shuttle Discovery'],['STS-51-D']
2142,General Dynamics,"Fri Mar 22, 1985 23:55 UTC",StatusRetired,,Success,"['SLC-36B, Cape Canaveral AFS, Florida']",[' USA'],['Atlas-G Centaur-D1AR'],['Intelsat V -510']
2143,RVSN USSR,"Thu Mar 21, 1985 00:08 UTC",StatusRetired,,Success,"['Site 132/2, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1635 to 1642']
2144,RVSN USSR,"Thu Mar 14, 1985 01:09 UTC",StatusRetired,,Success,"['Site 132/2, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1634']
2145,General Dynamics,"Wed Mar 13, 1985 02:00 UTC",StatusRetired,,Success,"['SLC-3W, Vandenberg AFB, California']",[' USA'],['Atlas-E/F OIS'],['Geosat']
2146,RVSN USSR,"Tue Mar 05, 1985 15:39 UTC",StatusRetired,,Success,"['Site 32/2, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1633']
2147,RVSN USSR,"Wed Feb 27, 1985 12:56 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1631']
2148,Arianespace,"Fri Feb 08, 1985 23:22 UTC",StatusRetired,,Success,"['ELA-1, Guiana Space Centre, French Guiana']",[' France'],['Ariane 3'],"['Arabsat-1A, Brasilsat-A1']"
2149,Martin Marietta,"Fri Feb 08, 1985",StatusRetired,,Success,"['SLC-4W, Vandenberg AFB, California']",[' USA'],['Titan III(34)B Agena-D'],['Quasar 6']
2150,ISAS,"Thu Feb 07, 1985 19:26 UTC",StatusRetired,,Success,"['Mu Pad, Uchinoura Space Center']",[' Japan'],['Mu-III S2'],['Sakigake']
2151,RVSN USSR,"Wed Feb 06, 1985 21:45 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Meteor-2 n†\xad12']
2152,RVSN USSR,"Fri Feb 01, 1985 19:36 UTC",StatusRetired,,Success,"['Site 132/2, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1627']
2153,NASA,"Thu Jan 24, 1985 19:50 UTC",StatusRetired,450.0 ,Success,"['LC-39A, Kennedy Space Center, Florida']",[' USA'],['Space Shuttle Discovery'],['STS-51-C']
2154,RVSN USSR,"Thu Jan 24, 1985 16:45 UTC",StatusRetired,,Success,"['Site 32/2, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1626']
2155,RVSN USSR,"Wed Jan 23, 1985 19:58 UTC",StatusRetired,,Success,"['Site 90/19, Baikonur Cosmodrome']",[' Kazakhstan'],['Tsyklon-2'],['Cosmos 1625']
2156,RVSN USSR,"Wed Jan 16, 1985 06:22 UTC",StatusRetired,,Success,"['Site 43/4, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-3 n†\xad114']
2157,RVSN USSR,"Tue Jan 15, 1985 17:46 UTC",StatusRetired,,Success,"['Site 132/1, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1624']
2158,RVSN USSR,"Tue Jan 15, 1985 14:51 UTC",StatusRetired,,Success,"['Site 32/1, Plesetsk Cosmodrome']",[' Russia'],['Tsyklon-3'],['Cosmos 1617 to 1622']
2159,Martin Marietta,"Sat Dec 22, 1984 00:02 UTC",StatusRetired,,Success,"['SLC-40, Cape Canaveral AFS, Florida']",[' USA'],['Titan 34D'],['DSP-12']
2160,RVSN USSR,"Thu Dec 20, 1984 13:00 UTC",StatusRetired,,Success,"['Site 132/2, Plesetsk Cosmodrome']",[' Russia'],['Cosmos-3M (11K65M)'],['Cosmos 1615']
2161,RVSN USSR,"Wed Dec 19, 1984 03:55 UTC",StatusRetired,,Success,"['Site 86/1, Kapustin Yar']",[' Russia'],['Cosmos-3MRB (65MRB)'],['Cosmos 1614 (BOR-4 Space Shuttle)']
2162,RVSN USSR,"Fri Dec 14, 1984 20:40 UTC",StatusRetired,,Success,"['Site 41/1, Plesetsk Cosmodrome']",[' Russia'],['Molniya-M /Block ML'],['Molniya-1 n†\xad113']
